Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"10/11/2021 15:00:21","10/11/2021","Storage, Long Range, Stock Levels","0.0000","10/11/2021 15:56:00",""
"10/11/2021 15:00:21","10/11/2021","Storage, Medium Range, Stock Levels","17393.5856","10/11/2021 15:56:00",""
"10/11/2021 15:00:21","10/11/2021","Storage, Short Range, Stock Levels","0.0000","10/11/2021 15:56:00",""
"09/11/2021 15:30:00","09/11/2021","LNG, Daily Aggregated Stock level, D+1","10418991416.0000","09/11/2021 15:30:01","L"
"09/11/2021 15:00:16","09/11/2021","Storage, Long Range, Stock Levels","0.0000","09/11/2021 15:56:00",""
"09/11/2021 15:00:16","09/11/2021","Storage, Medium Range, Stock Levels","17364.5747","09/11/2021 15:56:00",""
"09/11/2021 15:00:16","09/11/2021","Storage, Short Range, Stock Levels","0.0000","09/11/2021 15:56:00",""
"08/11/2021 15:30:00","08/11/2021","LNG, Daily Aggregated Stock level, D+1","10951108102.0000","08/11/2021 15:30:00","L"
"08/11/2021 15:00:21","08/11/2021","Storage, Long Range, Stock Levels","0.0000","08/11/2021 15:56:00",""
"08/11/2021 15:00:21","08/11/2021","Storage, Medium Range, Stock Levels","17303.4434","08/11/2021 15:56:00",""
"08/11/2021 15:00:21","08/11/2021","Storage, Short Range, Stock Levels","0.0000","08/11/2021 15:56:00",""
"07/11/2021 15:30:00","07/11/2021","LNG, Daily Aggregated Stock level, D+1","11455707055.0000","07/11/2021 15:30:01","L"
"07/11/2021 15:00:19","07/11/2021","Storage, Long Range, Stock Levels","0.0000","07/11/2021 15:56:00",""
"07/11/2021 15:00:19","07/11/2021","Storage, Medium Range, Stock Levels","17066.5425","07/11/2021 15:56:00",""
"07/11/2021 15:00:19","07/11/2021","Storage, Short Range, Stock Levels","0.0000","07/11/2021 15:56:00",""
"06/11/2021 15:30:00","06/11/2021","LNG, Daily Aggregated Stock level, D+1","11026886517.0000","06/11/2021 15:30:00","L"
"06/11/2021 15:00:15","06/11/2021","Storage, Long Range, Stock Levels","0.0000","06/11/2021 15:56:00",""
"06/11/2021 15:00:15","06/11/2021","Storage, Medium Range, Stock Levels","16718.7709","06/11/2021 15:56:00",""
"06/11/2021 15:00:15","06/11/2021","Storage, Short Range, Stock Levels","0.0000","06/11/2021 15:56:00",""
"05/11/2021 15:30:00","05/11/2021","LNG, Daily Aggregated Stock level, D+1","10182681802.0000","05/11/2021 15:30:00","L"
"05/11/2021 15:00:12","05/11/2021","Storage, Long Range, Stock Levels","0.0000","05/11/2021 15:56:00",""
"05/11/2021 15:00:12","05/11/2021","Storage, Medium Range, Stock Levels","16950.4996","05/11/2021 15:56:00",""
"05/11/2021 15:00:12","05/11/2021","Storage, Short Range, Stock Levels","0.0000","05/11/2021 15:56:00",""
"04/11/2021 15:30:00","04/11/2021","LNG, Daily Aggregated Stock level, D+1","10649248070.0000","04/11/2021 15:31:00","L"
"04/11/2021 15:00:16","04/11/2021","Storage, Long Range, Stock Levels","0.0000","04/11/2021 15:56:00",""
"04/11/2021 15:00:16","04/11/2021","Storage, Medium Range, Stock Levels","17146.5479","04/11/2021 15:56:00",""
"04/11/2021 15:00:16","04/11/2021","Storage, Short Range, Stock Levels","0.0000","04/11/2021 15:56:00",""
"03/11/2021 15:30:00","03/11/2021","LNG, Daily Aggregated Stock level, D+1","9553866806.0000","03/11/2021 15:30:00","L"
"03/11/2021 15:00:09","03/11/2021","Storage, Long Range, Stock Levels","0.0000","03/11/2021 15:56:00",""
"03/11/2021 15:00:09","03/11/2021","Storage, Medium Range, Stock Levels","17287.3074","03/11/2021 15:56:00",""
"03/11/2021 15:00:09","03/11/2021","Storage, Short Range, Stock Levels","0.0000","03/11/2021 15:56:00",""
"02/11/2021 15:30:00","02/11/2021","LNG, Daily Aggregated Stock level, D+1","10105651254.0000","02/11/2021 15:30:01","L"
"02/11/2021 15:00:16","02/11/2021","Storage, Long Range, Stock Levels","0.0000","02/11/2021 15:56:00",""
"02/11/2021 15:00:16","02/11/2021","Storage, Medium Range, Stock Levels","17419.2947","02/11/2021 15:56:00",""
"02/11/2021 15:00:16","02/11/2021","Storage, Short Range, Stock Levels","0.0000","02/11/2021 15:56:00",""
"01/11/2021 15:30:00","01/11/2021","LNG, Daily Aggregated Stock level, D+1","10560745682.0000","01/11/2021 15:30:00","L"
"01/11/2021 15:00:14","01/11/2021","Storage, Long Range, Stock Levels","0.0000","01/11/2021 15:56:00",""
"01/11/2021 15:00:14","01/11/2021","Storage, Medium Range, Stock Levels","17293.8552","01/11/2021 15:56:00",""
"01/11/2021 15:00:14","01/11/2021","Storage, Short Range, Stock Levels","0.0000","01/11/2021 15:56:00",""
"31/10/2021 15:30:00","31/10/2021","LNG, Daily Aggregated Stock level, D+1","10090517540.0000","31/10/2021 15:30:00","L"
"31/10/2021 15:00:18","31/10/2021","Storage, Long Range, Stock Levels","0.0000","31/10/2021 15:56:00",""
"31/10/2021 15:00:18","31/10/2021","Storage, Medium Range, Stock Levels","17146.2417","31/10/2021 15:56:00",""
"31/10/2021 15:00:18","31/10/2021","Storage, Short Range, Stock Levels","0.0000","31/10/2021 15:56:00",""
"30/10/2021 16:30:00","30/10/2021","LNG, Daily Aggregated Stock level, D+1","10259422656.0000","30/10/2021 16:30:00","L"
"30/10/2021 15:00:16","30/10/2021","Storage, Long Range, Stock Levels","0.0000","30/10/2021 15:56:00",""
"30/10/2021 15:00:16","30/10/2021","Storage, Medium Range, Stock Levels","16972.3132","30/10/2021 15:56:00",""
"30/10/2021 15:00:16","30/10/2021","Storage, Short Range, Stock Levels","0.0000","30/10/2021 15:56:00",""
"29/10/2021 16:30:00","29/10/2021","LNG, Daily Aggregated Stock level, D+1","9663329679.0000","29/10/2021 16:30:00","L"
"29/10/2021 15:00:19","29/10/2021","Storage, Long Range, Stock Levels","0.0000","29/10/2021 15:56:00",""
"29/10/2021 15:00:19","29/10/2021","Storage, Medium Range, Stock Levels","16839.0827","29/10/2021 15:56:00",""
"29/10/2021 15:00:19","29/10/2021","Storage, Short Range, Stock Levels","0.0000","29/10/2021 15:56:00",""
"28/10/2021 16:30:00","28/10/2021","LNG, Daily Aggregated Stock level, D+1","9978251823.0000","28/10/2021 16:30:01","L"
"28/10/2021 15:00:12","28/10/2021","Storage, Long Range, Stock Levels","0.0000","28/10/2021 15:56:00",""
"28/10/2021 15:00:12","28/10/2021","Storage, Medium Range, Stock Levels","16853.9996","28/10/2021 15:56:00",""
"28/10/2021 15:00:12","28/10/2021","Storage, Short Range, Stock Levels","0.0000","28/10/2021 15:56:00",""
"27/10/2021 16:30:00","27/10/2021","LNG, Daily Aggregated Stock level, D+1","10522914219.0000","27/10/2021 16:30:01","L"
"27/10/2021 15:00:09","27/10/2021","Storage, Long Range, Stock Levels","0.0000","27/10/2021 15:56:00",""
"27/10/2021 15:00:09","27/10/2021","Storage, Medium Range, Stock Levels","16685.6652","27/10/2021 15:56:00",""
"27/10/2021 15:00:09","27/10/2021","Storage, Short Range, Stock Levels","0.0000","27/10/2021 15:56:00",""
"26/10/2021 16:30:00","26/10/2021","LNG, Daily Aggregated Stock level, D+1","10783783003.0000","26/10/2021 16:30:00","L"
"26/10/2021 15:00:14","26/10/2021","Storage, Long Range, Stock Levels","0.0000","26/10/2021 15:56:00",""
"26/10/2021 15:00:14","26/10/2021","Storage, Medium Range, Stock Levels","16771.7538","26/10/2021 15:56:00",""
"26/10/2021 15:00:14","26/10/2021","Storage, Short Range, Stock Levels","0.0000","26/10/2021 15:56:00",""
"25/10/2021 16:30:00","25/10/2021","LNG, Daily Aggregated Stock level, D+1","9571300622.0000","25/10/2021 16:30:00","L"
"25/10/2021 15:00:17","25/10/2021","Storage, Long Range, Stock Levels","0.0000","25/10/2021 15:56:00",""
"25/10/2021 15:00:17","25/10/2021","Storage, Medium Range, Stock Levels","16911.8462","25/10/2021 15:56:00",""
"25/10/2021 15:00:17","25/10/2021","Storage, Short Range, Stock Levels","0.0000","25/10/2021 15:56:00",""
"24/10/2021 16:30:00","24/10/2021","LNG, Daily Aggregated Stock level, D+1","9849316488.0000","24/10/2021 16:31:01","L"
"24/10/2021 15:00:18","24/10/2021","Storage, Long Range, Stock Levels","0.0000","24/10/2021 15:56:00",""
"24/10/2021 15:00:18","24/10/2021","Storage, Medium Range, Stock Levels","16726.1091","24/10/2021 15:56:00",""
"24/10/2021 15:00:18","24/10/2021","Storage, Short Range, Stock Levels","0.0000","24/10/2021 15:56:00",""
"23/10/2021 16:30:00","23/10/2021","LNG, Daily Aggregated Stock level, D+1","10208455932.0000","23/10/2021 16:30:01","L"
"23/10/2021 15:00:13","23/10/2021","Storage, Long Range, Stock Levels","0.0000","23/10/2021 15:56:00",""
"23/10/2021 15:00:13","23/10/2021","Storage, Medium Range, Stock Levels","16764.4301","23/10/2021 15:56:00",""
"23/10/2021 15:00:13","23/10/2021","Storage, Short Range, Stock Levels","0.0000","23/10/2021 15:56:00",""
"22/10/2021 16:30:00","22/10/2021","LNG, Daily Aggregated Stock level, D+1","10660056280.0000","22/10/2021 16:30:01","L"
"22/10/2021 15:00:06","22/10/2021","Storage, Long Range, Stock Levels","0.0000","22/10/2021 15:56:00",""
"22/10/2021 15:00:06","22/10/2021","Storage, Medium Range, Stock Levels","16883.4111","22/10/2021 15:56:00",""
"22/10/2021 15:00:06","22/10/2021","Storage, Short Range, Stock Levels","0.0000","22/10/2021 15:56:00",""
"21/10/2021 16:30:00","21/10/2021","LNG, Daily Aggregated Stock level, D+1","9841724884.0000","21/10/2021 16:30:01","L"
"21/10/2021 15:00:16","21/10/2021","Storage, Long Range, Stock Levels","0.0000","21/10/2021 15:56:00",""
"21/10/2021 15:00:16","21/10/2021","Storage, Medium Range, Stock Levels","16952.7638","21/10/2021 15:56:00",""
"21/10/2021 15:00:16","21/10/2021","Storage, Short Range, Stock Levels","0.0000","21/10/2021 15:56:00",""
"20/10/2021 16:30:00","20/10/2021","LNG, Daily Aggregated Stock level, D+1","9725529333.0000","20/10/2021 16:30:01","L"
"20/10/2021 15:00:16","20/10/2021","Storage, Long Range, Stock Levels","0.0000","20/10/2021 15:56:00",""
"20/10/2021 15:00:16","20/10/2021","Storage, Medium Range, Stock Levels","16960.3101","20/10/2021 15:56:00",""
"20/10/2021 15:00:16","20/10/2021","Storage, Short Range, Stock Levels","0.0000","20/10/2021 15:56:00",""
"19/10/2021 16:30:00","19/10/2021","LNG, Daily Aggregated Stock level, D+1","9896464449.0000","19/10/2021 16:30:00","L"
"19/10/2021 15:00:05","19/10/2021","Storage, Long Range, Stock Levels","0.0000","19/10/2021 15:56:00",""
"19/10/2021 15:00:05","19/10/2021","Storage, Medium Range, Stock Levels","16776.5365","19/10/2021 15:56:00",""
"19/10/2021 15:00:05","19/10/2021","Storage, Short Range, Stock Levels","0.0000","19/10/2021 15:56:00",""
"18/10/2021 16:30:00","18/10/2021","LNG, Daily Aggregated Stock level, D+1","9431804819.0000","18/10/2021 16:30:00","L"
"18/10/2021 15:00:06","18/10/2021","Storage, Long Range, Stock Levels","0.0000","18/10/2021 15:56:00",""
"18/10/2021 15:00:06","18/10/2021","Storage, Medium Range, Stock Levels","16818.8634","18/10/2021 15:56:00",""
"18/10/2021 15:00:06","18/10/2021","Storage, Short Range, Stock Levels","0.0000","18/10/2021 15:56:00",""
"17/10/2021 16:30:00","17/10/2021","LNG, Daily Aggregated Stock level, D+1","9216835093.0000","17/10/2021 16:30:00","L"
"17/10/2021 15:00:11","17/10/2021","Storage, Long Range, Stock Levels","0.0000","17/10/2021 15:56:00",""
"17/10/2021 15:00:11","17/10/2021","Storage, Medium Range, Stock Levels","16667.2762","17/10/2021 15:56:00",""
"17/10/2021 15:00:11","17/10/2021","Storage, Short Range, Stock Levels","0.0000","17/10/2021 15:56:00",""
"16/10/2021 16:30:00","16/10/2021","LNG, Daily Aggregated Stock level, D+1","9481000667.0000","16/10/2021 16:30:01","L"
"16/10/2021 15:00:19","16/10/2021","Storage, Long Range, Stock Levels","0.0000","16/10/2021 15:56:00",""
"16/10/2021 15:00:19","16/10/2021","Storage, Medium Range, Stock Levels","16703.8128","16/10/2021 15:56:00",""
"16/10/2021 15:00:19","16/10/2021","Storage, Short Range, Stock Levels","0.0000","16/10/2021 15:56:00",""
"15/10/2021 16:30:00","15/10/2021","LNG, Daily Aggregated Stock level, D+1","9838324071.0000","15/10/2021 16:30:00","L"
"15/10/2021 15:00:11","15/10/2021","Storage, Long Range, Stock Levels","0.0000","15/10/2021 15:56:00",""
"15/10/2021 15:00:11","15/10/2021","Storage, Medium Range, Stock Levels","16813.2074","15/10/2021 15:56:00",""
"15/10/2021 15:00:11","15/10/2021","Storage, Short Range, Stock Levels","0.0000","15/10/2021 15:56:00",""
"14/10/2021 16:30:00","14/10/2021","LNG, Daily Aggregated Stock level, D+1","8432441025.0000","14/10/2021 16:30:01","L"
"14/10/2021 15:00:06","14/10/2021","Storage, Long Range, Stock Levels","0.0000","14/10/2021 15:56:00",""
"14/10/2021 15:00:06","14/10/2021","Storage, Medium Range, Stock Levels","16798.6494","14/10/2021 15:56:00",""
"14/10/2021 15:00:06","14/10/2021","Storage, Short Range, Stock Levels","0.0000","14/10/2021 15:56:00",""
"13/10/2021 16:30:00","13/10/2021","LNG, Daily Aggregated Stock level, D+1","8592832990.0000","13/10/2021 16:30:00","L"
"13/10/2021 15:00:17","13/10/2021","Storage, Long Range, Stock Levels","0.0000","13/10/2021 15:56:00",""
"13/10/2021 15:00:17","13/10/2021","Storage, Medium Range, Stock Levels","16716.1730","13/10/2021 15:56:00",""
"13/10/2021 15:00:17","13/10/2021","Storage, Short Range, Stock Levels","0.0000","13/10/2021 15:56:00",""
"12/10/2021 16:30:00","12/10/2021","LNG, Daily Aggregated Stock level, D+1","9032283900.0000","12/10/2021 16:30:01","L"
"12/10/2021 15:00:11","12/10/2021","Storage, Long Range, Stock Levels","0.0000","12/10/2021 15:56:00",""
"12/10/2021 15:00:11","12/10/2021","Storage, Medium Range, Stock Levels","16712.0083","12/10/2021 15:56:00",""
"12/10/2021 15:00:11","12/10/2021","Storage, Short Range, Stock Levels","0.0000","12/10/2021 15:56:00",""
"11/10/2021 16:30:00","11/10/2021","LNG, Daily Aggregated Stock level, D+1","9327232367.0000","11/10/2021 16:30:01","L"
"11/10/2021 15:00:05","11/10/2021","Storage, Long Range, Stock Levels","0.0000","11/10/2021 15:56:00",""
"11/10/2021 15:00:05","11/10/2021","Storage, Medium Range, Stock Levels","16747.6931","11/10/2021 15:56:00",""
"11/10/2021 15:00:05","11/10/2021","Storage, Short Range, Stock Levels","0.0000","11/10/2021 15:56:00",""
"10/10/2021 16:30:00","10/10/2021","LNG, Daily Aggregated Stock level, D+1","9472316005.0000","10/10/2021 17:41:00","L"
"10/10/2021 15:00:06","10/10/2021","Storage, Long Range, Stock Levels","0.0000","10/10/2021 15:56:00",""
"10/10/2021 15:00:06","10/10/2021","Storage, Medium Range, Stock Levels","16528.8562","10/10/2021 15:56:00",""
"10/10/2021 15:00:06","10/10/2021","Storage, Short Range, Stock Levels","0.0000","10/10/2021 15:56:00",""
"09/10/2021 16:30:00","09/10/2021","LNG, Daily Aggregated Stock level, D+1","9611220673.0000","09/10/2021 16:30:01","L"
"09/10/2021 15:00:07","09/10/2021","Storage, Long Range, Stock Levels","0.0000","09/10/2021 15:56:00",""
"09/10/2021 15:00:07","09/10/2021","Storage, Medium Range, Stock Levels","16375.5138","09/10/2021 15:56:00",""
"09/10/2021 15:00:07","09/10/2021","Storage, Short Range, Stock Levels","0.0000","09/10/2021 15:56:00",""
"08/10/2021 16:30:00","08/10/2021","LNG, Daily Aggregated Stock level, D+1","9759806015.0000","08/10/2021 16:30:01","L"
"08/10/2021 15:00:13","08/10/2021","Storage, Long Range, Stock Levels","0.0000","08/10/2021 15:56:00",""
"08/10/2021 15:00:13","08/10/2021","Storage, Medium Range, Stock Levels","16352.6224","08/10/2021 15:56:00",""
"08/10/2021 15:00:13","08/10/2021","Storage, Short Range, Stock Levels","0.0000","08/10/2021 15:56:00",""
"07/10/2021 16:30:00","07/10/2021","LNG, Daily Aggregated Stock level, D+1","9931575670.0000","07/10/2021 16:30:00","L"
"07/10/2021 15:00:07","07/10/2021","Storage, Long Range, Stock Levels","0.0000","07/10/2021 15:56:00",""
"07/10/2021 15:00:07","07/10/2021","Storage, Medium Range, Stock Levels","16285.3546","07/10/2021 15:56:00",""
"07/10/2021 15:00:07","07/10/2021","Storage, Short Range, Stock Levels","0.0000","07/10/2021 15:56:00",""
"06/10/2021 16:30:00","06/10/2021","LNG, Daily Aggregated Stock level, D+1","8338870494.0000","06/10/2021 16:30:01","L"
"06/10/2021 15:00:11","06/10/2021","Storage, Long Range, Stock Levels","0.0000","06/10/2021 15:56:00",""
"06/10/2021 15:00:11","06/10/2021","Storage, Medium Range, Stock Levels","16439.0138","06/10/2021 15:56:00",""
"06/10/2021 15:00:11","06/10/2021","Storage, Short Range, Stock Levels","0.0000","06/10/2021 15:56:00",""
"05/10/2021 16:30:00","05/10/2021","LNG, Daily Aggregated Stock level, D+1","8105186475.0000","05/10/2021 16:30:00","L"
"05/10/2021 15:00:16","05/10/2021","Storage, Long Range, Stock Levels","0.0000","05/10/2021 15:56:00",""
"05/10/2021 15:00:16","05/10/2021","Storage, Medium Range, Stock Levels","16518.1725","05/10/2021 15:56:00",""
"05/10/2021 15:00:16","05/10/2021","Storage, Short Range, Stock Levels","0.0000","05/10/2021 15:56:00",""
"04/10/2021 16:30:00","04/10/2021","LNG, Daily Aggregated Stock level, D+1","7761987219.0000","04/10/2021 16:30:01","L"
"04/10/2021 15:00:06","04/10/2021","Storage, Long Range, Stock Levels","0.0000","04/10/2021 15:56:00",""
"04/10/2021 15:00:06","04/10/2021","Storage, Medium Range, Stock Levels","16559.5562","04/10/2021 15:56:00",""
"04/10/2021 15:00:06","04/10/2021","Storage, Short Range, Stock Levels","0.0000","04/10/2021 15:56:00",""
"03/10/2021 16:30:00","03/10/2021","LNG, Daily Aggregated Stock level, D+1","7812658822.0000","03/10/2021 16:30:01","L"
"03/10/2021 15:00:07","03/10/2021","Storage, Long Range, Stock Levels","0.0000","03/10/2021 15:56:00",""
"03/10/2021 15:00:07","03/10/2021","Storage, Medium Range, Stock Levels","16327.3902","03/10/2021 15:56:00",""
"03/10/2021 15:00:07","03/10/2021","Storage, Short Range, Stock Levels","0.0000","03/10/2021 15:56:00",""
"02/10/2021 16:30:00","02/10/2021","LNG, Daily Aggregated Stock level, D+1","8522652226.0000","02/10/2021 16:30:01","L"
"02/10/2021 15:00:16","02/10/2021","Storage, Long Range, Stock Levels","0.0000","02/10/2021 15:56:00",""
"02/10/2021 15:00:16","02/10/2021","Storage, Medium Range, Stock Levels","16142.5895","02/10/2021 15:56:00",""
"02/10/2021 15:00:16","02/10/2021","Storage, Short Range, Stock Levels","0.0000","02/10/2021 15:56:00",""
"01/10/2021 16:30:00","01/10/2021","LNG, Daily Aggregated Stock level, D+1","8070085054.0000","01/10/2021 16:30:00","L"
"01/10/2021 15:00:10","01/10/2021","Storage, Long Range, Stock Levels","0.0000","01/10/2021 15:56:00",""
"01/10/2021 15:00:10","01/10/2021","Storage, Medium Range, Stock Levels","16069.4741","01/10/2021 15:56:00",""
"01/10/2021 15:00:10","01/10/2021","Storage, Short Range, Stock Levels","0.0000","01/10/2021 15:56:00",""
"30/09/2021 16:30:00","30/09/2021","LNG, Daily Aggregated Stock level, D+1","7139379082.0000","30/09/2021 16:31:01","L"
"30/09/2021 15:00:11","30/09/2021","Storage, Long Range, Stock Levels","0.0000","30/09/2021 15:56:00",""
"30/09/2021 15:00:11","30/09/2021","Storage, Medium Range, Stock Levels","16335.0243","30/09/2021 15:56:00",""
"30/09/2021 15:00:11","30/09/2021","Storage, Short Range, Stock Levels","0.0000","30/09/2021 15:56:00",""
"29/09/2021 16:30:00","29/09/2021","LNG, Daily Aggregated Stock level, D+1","6456285856.0000","29/09/2021 16:30:01","L"
"29/09/2021 15:00:12","29/09/2021","Storage, Long Range, Stock Levels","0.0000","29/09/2021 15:56:00",""
"29/09/2021 15:00:12","29/09/2021","Storage, Medium Range, Stock Levels","16319.7154","29/09/2021 15:56:00",""
"29/09/2021 15:00:12","29/09/2021","Storage, Short Range, Stock Levels","0.0000","29/09/2021 15:56:00",""
"28/09/2021 16:30:00","28/09/2021","LNG, Daily Aggregated Stock level, D+1","6588251515.0000","28/09/2021 16:30:00","L"
"28/09/2021 15:00:05","28/09/2021","Storage, Long Range, Stock Levels","0.0000","28/09/2021 15:56:00",""
"28/09/2021 15:00:05","28/09/2021","Storage, Medium Range, Stock Levels","16396.5934","28/09/2021 15:56:00",""
"28/09/2021 15:00:05","28/09/2021","Storage, Short Range, Stock Levels","0.0000","28/09/2021 15:56:00",""
"27/09/2021 16:30:00","27/09/2021","LNG, Daily Aggregated Stock level, D+1","6718301855.0000","27/09/2021 16:30:00","L"
"27/09/2021 15:00:05","27/09/2021","Storage, Long Range, Stock Levels","0.0000","27/09/2021 15:56:00",""
"27/09/2021 15:00:05","27/09/2021","Storage, Medium Range, Stock Levels","16269.1300","27/09/2021 15:56:00",""
"27/09/2021 15:00:05","27/09/2021","Storage, Short Range, Stock Levels","0.0000","27/09/2021 15:56:00",""
"26/09/2021 16:30:00","26/09/2021","LNG, Daily Aggregated Stock level, D+1","6834993341.0000","26/09/2021 16:30:00","L"
"26/09/2021 15:00:07","26/09/2021","Storage, Long Range, Stock Levels","0.0000","26/09/2021 15:56:00",""
"26/09/2021 15:00:07","26/09/2021","Storage, Medium Range, Stock Levels","15668.9707","26/09/2021 15:56:00",""
"26/09/2021 15:00:07","26/09/2021","Storage, Short Range, Stock Levels","0.0000","26/09/2021 15:56:00",""
"25/09/2021 16:30:00","25/09/2021","LNG, Daily Aggregated Stock level, D+1","6951669162.0000","25/09/2021 16:30:01","L"
"25/09/2021 15:00:03","25/09/2021","Storage, Long Range, Stock Levels","0.0000","25/09/2021 15:56:00",""
"25/09/2021 15:00:03","25/09/2021","Storage, Medium Range, Stock Levels","15706.2904","25/09/2021 15:56:00",""
"25/09/2021 15:00:03","25/09/2021","Storage, Short Range, Stock Levels","0.0000","25/09/2021 15:56:00",""
"24/09/2021 16:30:00","24/09/2021","LNG, Daily Aggregated Stock level, D+1","7080065924.0000","24/09/2021 16:30:01","L"
"24/09/2021 15:00:10","24/09/2021","Storage, Long Range, Stock Levels","0.0000","24/09/2021 15:56:00",""
"24/09/2021 15:00:10","24/09/2021","Storage, Medium Range, Stock Levels","15450.5578","24/09/2021 15:56:00",""
"24/09/2021 15:00:10","24/09/2021","Storage, Short Range, Stock Levels","0.0000","24/09/2021 15:56:00",""
"23/09/2021 16:30:00","23/09/2021","LNG, Daily Aggregated Stock level, D+1","7173400894.0000","23/09/2021 16:30:00","L"
"23/09/2021 15:00:06","23/09/2021","Storage, Long Range, Stock Levels","0.0000","23/09/2021 15:56:00",""
"23/09/2021 15:00:06","23/09/2021","Storage, Medium Range, Stock Levels","15258.9564","23/09/2021 15:56:00",""
"23/09/2021 15:00:06","23/09/2021","Storage, Short Range, Stock Levels","0.0000","23/09/2021 15:56:00",""
"22/09/2021 16:30:00","22/09/2021","LNG, Daily Aggregated Stock level, D+1","6348468981.0000","22/09/2021 16:30:00","L"
"22/09/2021 15:00:17","22/09/2021","Storage, Long Range, Stock Levels","0.0000","22/09/2021 15:56:00",""
"22/09/2021 15:00:17","22/09/2021","Storage, Medium Range, Stock Levels","15101.5459","22/09/2021 15:56:00",""
"22/09/2021 15:00:17","22/09/2021","Storage, Short Range, Stock Levels","0.0000","22/09/2021 15:56:00",""
"21/09/2021 16:30:00","21/09/2021","LNG, Daily Aggregated Stock level, D+1","6188583438.0000","21/09/2021 16:30:00","L"
"21/09/2021 15:00:15","21/09/2021","Storage, Long Range, Stock Levels","0.0000","21/09/2021 15:56:00",""
"21/09/2021 15:00:15","21/09/2021","Storage, Medium Range, Stock Levels","15066.3068","21/09/2021 15:56:00",""
"21/09/2021 15:00:15","21/09/2021","Storage, Short Range, Stock Levels","0.0000","21/09/2021 15:56:00",""
"20/09/2021 16:30:00","20/09/2021","LNG, Daily Aggregated Stock level, D+1","6279028319.0000","20/09/2021 16:30:01","L"
"20/09/2021 15:00:05","20/09/2021","Storage, Long Range, Stock Levels","0.0000","20/09/2021 15:56:00",""
"20/09/2021 15:00:05","20/09/2021","Storage, Medium Range, Stock Levels","15177.8860","20/09/2021 15:56:00",""
"20/09/2021 15:00:05","20/09/2021","Storage, Short Range, Stock Levels","0.0000","20/09/2021 15:56:00",""
"19/09/2021 16:30:00","19/09/2021","LNG, Daily Aggregated Stock level, D+1","6368647037.0000","19/09/2021 16:30:00","L"
"19/09/2021 15:00:17","19/09/2021","Storage, Long Range, Stock Levels","0.0000","19/09/2021 15:56:00",""
"19/09/2021 15:00:17","19/09/2021","Storage, Medium Range, Stock Levels","15034.2204","19/09/2021 15:56:00",""
"19/09/2021 15:00:17","19/09/2021","Storage, Short Range, Stock Levels","0.0000","19/09/2021 15:56:00",""
"18/09/2021 16:30:00","18/09/2021","LNG, Daily Aggregated Stock level, D+1","6457451906.0000","18/09/2021 16:30:00","L"
"18/09/2021 15:00:07","18/09/2021","Storage, Long Range, Stock Levels","0.0000","18/09/2021 15:56:00",""
"18/09/2021 15:00:07","18/09/2021","Storage, Medium Range, Stock Levels","14855.5673","18/09/2021 15:56:00",""
"18/09/2021 15:00:07","18/09/2021","Storage, Short Range, Stock Levels","0.0000","18/09/2021 15:56:00",""
"17/09/2021 16:30:00","17/09/2021","LNG, Daily Aggregated Stock level, D+1","6548041509.0000","17/09/2021 16:30:01","L"
"17/09/2021 15:00:15","17/09/2021","Storage, Long Range, Stock Levels","0.0000","17/09/2021 15:56:00",""
"17/09/2021 15:00:15","17/09/2021","Storage, Medium Range, Stock Levels","14674.2368","17/09/2021 15:56:00",""
"17/09/2021 15:00:15","17/09/2021","Storage, Short Range, Stock Levels","0.0000","17/09/2021 15:56:00",""
"16/09/2021 16:30:00","16/09/2021","LNG, Daily Aggregated Stock level, D+1","6651166755.0000","16/09/2021 16:30:00","L"
"16/09/2021 15:00:09","16/09/2021","Storage, Long Range, Stock Levels","0.0000","16/09/2021 15:56:00",""
"16/09/2021 15:00:09","16/09/2021","Storage, Medium Range, Stock Levels","14377.4172","16/09/2021 15:56:00",""
"16/09/2021 15:00:09","16/09/2021","Storage, Short Range, Stock Levels","0.0000","16/09/2021 15:56:00",""
"15/09/2021 16:30:00","15/09/2021","LNG, Daily Aggregated Stock level, D+1","6776904107.0000","15/09/2021 16:30:01","L"
"15/09/2021 15:00:14","15/09/2021","Storage, Long Range, Stock Levels","0.0000","15/09/2021 15:56:00",""
"15/09/2021 15:00:14","15/09/2021","Storage, Medium Range, Stock Levels","14309.7715","15/09/2021 15:56:00",""
"15/09/2021 15:00:14","15/09/2021","Storage, Short Range, Stock Levels","0.0000","15/09/2021 15:56:00",""
"14/09/2021 16:30:00","14/09/2021","LNG, Daily Aggregated Stock level, D+1","6948046388.0000","14/09/2021 16:30:01","L"
"14/09/2021 15:00:12","14/09/2021","Storage, Long Range, Stock Levels","0.0000","14/09/2021 15:56:00",""
"14/09/2021 15:00:12","14/09/2021","Storage, Medium Range, Stock Levels","14671.3890","14/09/2021 15:56:00",""
"14/09/2021 15:00:12","14/09/2021","Storage, Short Range, Stock Levels","0.0000","14/09/2021 15:56:00",""
"13/09/2021 16:30:00","13/09/2021","LNG, Daily Aggregated Stock level, D+1","7065290276.0000","13/09/2021 16:30:00","L"
"13/09/2021 15:00:15","13/09/2021","Storage, Long Range, Stock Levels","0.0000","13/09/2021 15:56:00",""
