"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"05.01.2019 20:00 - 05.01.2019 20:15","0","0"
"05.01.2019 20:15 - 05.01.2019 20:30","0","0"
"05.01.2019 20:30 - 05.01.2019 20:45","0","0"
"05.01.2019 20:45 - 05.01.2019 21:00","0","0"
"05.01.2019 21:00 - 05.01.2019 21:15","0","0"
"05.01.2019 21:15 - 05.01.2019 21:30","0","0"
"05.01.2019 21:30 - 05.01.2019 21:45","0","0"
"05.01.2019 21:45 - 05.01.2019 22:00","0","0"
"05.01.2019 22:00 - 05.01.2019 22:15","0","0"
"05.01.2019 22:15 - 05.01.2019 22:30","0","0"
"05.01.2019 22:30 - 05.01.2019 22:45","0","0"
"05.01.2019 22:45 - 05.01.2019 23:00","0","0"
"05.01.2019 23:00 - 05.01.2019 23:15","0","0"
"05.01.2019 23:15 - 05.01.2019 23:30","0","0"
"05.01.2019 23:30 - 05.01.2019 23:45","0","0"
"05.01.2019 23:45 - 06.01.2019 00:00","0","0"
"06.01.2019 00:00 - 06.01.2019 00:15","0","0"
"06.01.2019 00:15 - 06.01.2019 00:30","0","0"
"06.01.2019 00:30 - 06.01.2019 00:45","0","0"
"06.01.2019 00:45 - 06.01.2019 01:00","0","0"
"06.01.2019 01:00 - 06.01.2019 01:15","0","0"
"06.01.2019 01:15 - 06.01.2019 01:30","0","0"
"06.01.2019 01:30 - 06.01.2019 01:45","0","0"
"06.01.2019 01:45 - 06.01.2019 02:00","0","0"
"06.01.2019 02:00 - 06.01.2019 02:15","0","0"
"06.01.2019 02:15 - 06.01.2019 02:30","0","0"
"06.01.2019 02:30 - 06.01.2019 02:45","0","0"
"06.01.2019 02:45 - 06.01.2019 03:00","0","0"
"06.01.2019 03:00 - 06.01.2019 03:15","0","0"
"06.01.2019 03:15 - 06.01.2019 03:30","0","0"
"06.01.2019 03:30 - 06.01.2019 03:45","0","0"
"06.01.2019 03:45 - 06.01.2019 04:00","0","0"
"06.01.2019 04:00 - 06.01.2019 04:15","0","0"
"06.01.2019 04:15 - 06.01.2019 04:30","0","0"
"06.01.2019 04:30 - 06.01.2019 04:45","0","0"
"06.01.2019 04:45 - 06.01.2019 05:00","0","0"
"06.01.2019 05:00 - 06.01.2019 05:15","0","0"
"06.01.2019 05:15 - 06.01.2019 05:30","0","0"
"06.01.2019 05:30 - 06.01.2019 05:45","0","0"
"06.01.2019 05:45 - 06.01.2019 06:00","0","0"
"06.01.2019 06:00 - 06.01.2019 06:15","0","0"
"06.01.2019 06:15 - 06.01.2019 06:30","0","0"
"06.01.2019 06:30 - 06.01.2019 06:45","0","0"
"06.01.2019 06:45 - 06.01.2019 07:00","0","0"
"06.01.2019 07:00 - 06.01.2019 07:15","0","0"
"06.01.2019 07:15 - 06.01.2019 07:30","0","0"
"06.01.2019 07:30 - 06.01.2019 07:45","0","0"
"06.01.2019 07:45 - 06.01.2019 08:00","0","0"
"06.01.2019 08:00 - 06.01.2019 08:15","0","0"
"06.01.2019 08:15 - 06.01.2019 08:30","0","0"
"06.01.2019 08:30 - 06.01.2019 08:45","0","0"
"06.01.2019 08:45 - 06.01.2019 09:00","0","0"
"06.01.2019 09:00 - 06.01.2019 09:15","0","0"
"06.01.2019 09:15 - 06.01.2019 09:30","0","0"
"06.01.2019 09:30 - 06.01.2019 09:45","0","0"
"06.01.2019 09:45 - 06.01.2019 10:00","0","0"
"06.01.2019 10:00 - 06.01.2019 10:15","0","0"
"06.01.2019 10:15 - 06.01.2019 10:30","0","0"
"06.01.2019 10:30 - 06.01.2019 10:45","0","0"
"06.01.2019 10:45 - 06.01.2019 11:00","0","0"
"06.01.2019 11:00 - 06.01.2019 11:15","0","0"
"06.01.2019 11:15 - 06.01.2019 11:30","0","0"
"06.01.2019 11:30 - 06.01.2019 11:45","0","0"
"06.01.2019 11:45 - 06.01.2019 12:00","0","0"
"06.01.2019 12:00 - 06.01.2019 12:15","0","0"
"06.01.2019 12:15 - 06.01.2019 12:30","0","0"
"06.01.2019 12:30 - 06.01.2019 12:45","0","0"
"06.01.2019 12:45 - 06.01.2019 13:00","0","0"
"06.01.2019 13:00 - 06.01.2019 13:15","0","0"
"06.01.2019 13:15 - 06.01.2019 13:30","0","0"
"06.01.2019 13:30 - 06.01.2019 13:45","0","0"
"06.01.2019 13:45 - 06.01.2019 14:00","0","0"
"06.01.2019 14:00 - 06.01.2019 14:15","0","0"
"06.01.2019 14:15 - 06.01.2019 14:30","0","0"
"06.01.2019 14:30 - 06.01.2019 14:45","0","0"
"06.01.2019 14:45 - 06.01.2019 15:00","0","0"
"06.01.2019 15:00 - 06.01.2019 15:15","0","0"
"06.01.2019 15:15 - 06.01.2019 15:30","0","0"
"06.01.2019 15:30 - 06.01.2019 15:45","0","0"
"06.01.2019 15:45 - 06.01.2019 16:00","0","0"
"06.01.2019 16:00 - 06.01.2019 16:15","0","0"
"06.01.2019 16:15 - 06.01.2019 16:30","0","0"
"06.01.2019 16:30 - 06.01.2019 16:45","0","0"
"06.01.2019 16:45 - 06.01.2019 17:00","0","0"
"06.01.2019 17:00 - 06.01.2019 17:15","0","0"
"06.01.2019 17:15 - 06.01.2019 17:30","0","0"
"06.01.2019 17:30 - 06.01.2019 17:45","0","0"
"06.01.2019 17:45 - 06.01.2019 18:00","0","0"
"06.01.2019 18:00 - 06.01.2019 18:15","0","0"
"06.01.2019 18:15 - 06.01.2019 18:30","0","0"
"06.01.2019 18:30 - 06.01.2019 18:45","0","0"
"06.01.2019 18:45 - 06.01.2019 19:00","0","0"
"06.01.2019 19:00 - 06.01.2019 19:15","0","0"
"06.01.2019 19:15 - 06.01.2019 19:30","0","0"
"06.01.2019 19:30 - 06.01.2019 19:45","0","0"
"06.01.2019 19:45 - 06.01.2019 20:00","0","0"
"06.01.2019 20:00 - 06.01.2019 20:15","0","0"
"06.01.2019 20:15 - 06.01.2019 20:30","0","0"
"06.01.2019 20:30 - 06.01.2019 20:45","0","0"
"06.01.2019 20:45 - 06.01.2019 21:00","0","0"
"06.01.2019 21:00 - 06.01.2019 21:15","0","0"
"06.01.2019 21:15 - 06.01.2019 21:30","0","0"
"06.01.2019 21:30 - 06.01.2019 21:45","0","0"
"06.01.2019 21:45 - 06.01.2019 22:00","0","0"
"06.01.2019 22:00 - 06.01.2019 22:15","0","0"
"06.01.2019 22:15 - 06.01.2019 22:30","0","0"
"06.01.2019 22:30 - 06.01.2019 22:45","0","0"
"06.01.2019 22:45 - 06.01.2019 23:00","0","0"
"06.01.2019 23:00 - 06.01.2019 23:15","0","0"
"06.01.2019 23:15 - 06.01.2019 23:30","0","0"
"06.01.2019 23:30 - 06.01.2019 23:45","0","0"
"06.01.2019 23:45 - 07.01.2019 00:00","0","0"
"07.01.2019 00:00 - 07.01.2019 00:15","0","0"
"07.01.2019 00:15 - 07.01.2019 00:30","0","0"
"07.01.2019 00:30 - 07.01.2019 00:45","0","0"
"07.01.2019 00:45 - 07.01.2019 01:00","0","0"
"07.01.2019 01:00 - 07.01.2019 01:15","0","0"
"07.01.2019 01:15 - 07.01.2019 01:30","0","0"
"07.01.2019 01:30 - 07.01.2019 01:45","0","0"
"07.01.2019 01:45 - 07.01.2019 02:00","0","0"
"07.01.2019 02:00 - 07.01.2019 02:15","0","0"
"07.01.2019 02:15 - 07.01.2019 02:30","0","0"
"07.01.2019 02:30 - 07.01.2019 02:45","0","0"
"07.01.2019 02:45 - 07.01.2019 03:00","0","0"
"07.01.2019 03:00 - 07.01.2019 03:15","0","0"
"07.01.2019 03:15 - 07.01.2019 03:30","0","0"
"07.01.2019 03:30 - 07.01.2019 03:45","0","0"
"07.01.2019 03:45 - 07.01.2019 04:00","0","0"
"07.01.2019 04:00 - 07.01.2019 04:15","0","0"
"07.01.2019 04:15 - 07.01.2019 04:30","0","0"
"07.01.2019 04:30 - 07.01.2019 04:45","0","0"
"07.01.2019 04:45 - 07.01.2019 05:00","0","0"
"07.01.2019 05:00 - 07.01.2019 05:15","0","0"
"07.01.2019 05:15 - 07.01.2019 05:30","0","0"
"07.01.2019 05:30 - 07.01.2019 05:45","0","0"
"07.01.2019 05:45 - 07.01.2019 06:00","0","0"
"07.01.2019 06:00 - 07.01.2019 06:15","0","0"
"07.01.2019 06:15 - 07.01.2019 06:30","0","0"
"07.01.2019 06:30 - 07.01.2019 06:45","1","0"
"07.01.2019 06:45 - 07.01.2019 07:00","10","0"
"07.01.2019 07:00 - 07.01.2019 07:15","469","0"
"07.01.2019 07:15 - 07.01.2019 07:30","509","0"
"07.01.2019 07:30 - 07.01.2019 07:45","510","0"
"07.01.2019 07:45 - 07.01.2019 08:00","510","0"
"07.01.2019 08:00 - 07.01.2019 08:15","510","0"
"07.01.2019 08:15 - 07.01.2019 08:30","511","0"
"07.01.2019 08:30 - 07.01.2019 08:45","511","0"
"07.01.2019 08:45 - 07.01.2019 09:00","511","0"
"07.01.2019 09:00 - 07.01.2019 09:15","511","0"
"07.01.2019 09:15 - 07.01.2019 09:30","511","0"
"07.01.2019 09:30 - 07.01.2019 09:45","511","0"
"07.01.2019 09:45 - 07.01.2019 10:00","511","0"
"07.01.2019 10:00 - 07.01.2019 10:15","511","0"
"07.01.2019 10:15 - 07.01.2019 10:30","511","0"
"07.01.2019 10:30 - 07.01.2019 10:45","511","0"
"07.01.2019 10:45 - 07.01.2019 11:00","532","0"
"07.01.2019 11:00 - 07.01.2019 11:15","1003","0"
"07.01.2019 11:15 - 07.01.2019 11:30","1024","0"
"07.01.2019 11:30 - 07.01.2019 11:45","1024","0"
"07.01.2019 11:45 - 07.01.2019 12:00","1024","0"
"07.01.2019 12:00 - 07.01.2019 12:15","1025","0"
"07.01.2019 12:15 - 07.01.2019 12:30","1024","0"
"07.01.2019 12:30 - 07.01.2019 12:45","1025","0"
"07.01.2019 12:45 - 07.01.2019 13:00","1024","0"
"07.01.2019 13:00 - 07.01.2019 13:15","1024","0"
"07.01.2019 13:15 - 07.01.2019 13:30","1024","0"
"07.01.2019 13:30 - 07.01.2019 13:45","1024","0"
"07.01.2019 13:45 - 07.01.2019 14:00","1024","0"
"07.01.2019 14:00 - 07.01.2019 14:15","1024","0"
"07.01.2019 14:15 - 07.01.2019 14:30","1024","0"
"07.01.2019 14:30 - 07.01.2019 14:45","1025","0"
"07.01.2019 14:45 - 07.01.2019 15:00","1024","0"
"07.01.2019 15:00 - 07.01.2019 15:15","1024","0"
"07.01.2019 15:15 - 07.01.2019 15:30","1025","0"
"07.01.2019 15:30 - 07.01.2019 15:45","1024","0"
"07.01.2019 15:45 - 07.01.2019 16:00","1024","0"
"07.01.2019 16:00 - 07.01.2019 16:15","1025","0"
"07.01.2019 16:15 - 07.01.2019 16:30","1025","0"
"07.01.2019 16:30 - 07.01.2019 16:45","1025","0"
"07.01.2019 16:45 - 07.01.2019 17:00","938","0"
"07.01.2019 17:00 - 07.01.2019 17:15","87","0"
"07.01.2019 17:15 - 07.01.2019 17:30","0","0"
"07.01.2019 17:30 - 07.01.2019 17:45","0","0"
"07.01.2019 17:45 - 07.01.2019 18:00","0","0"
"07.01.2019 18:00 - 07.01.2019 18:15","0","0"
"07.01.2019 18:15 - 07.01.2019 18:30","0","0"
"07.01.2019 18:30 - 07.01.2019 18:45","0","0"
"07.01.2019 18:45 - 07.01.2019 19:00","0","0"
"07.01.2019 19:00 - 07.01.2019 19:15","0","0"
"07.01.2019 19:15 - 07.01.2019 19:30","0","0"
"07.01.2019 19:30 - 07.01.2019 19:45","0","0"
"07.01.2019 19:45 - 07.01.2019 20:00","0","0"
"07.01.2019 20:00 - 07.01.2019 20:15","0","0"
"07.01.2019 20:15 - 07.01.2019 20:30","0","0"
"07.01.2019 20:30 - 07.01.2019 20:45","0","0"
"07.01.2019 20:45 - 07.01.2019 21:00","0","0"
"07.01.2019 21:00 - 07.01.2019 21:15","0","0"
"07.01.2019 21:15 - 07.01.2019 21:30","0","0"
"07.01.2019 21:30 - 07.01.2019 21:45","0","0"
"07.01.2019 21:45 - 07.01.2019 22:00","0","0"
"07.01.2019 22:00 - 07.01.2019 22:15","0","0"
"07.01.2019 22:15 - 07.01.2019 22:30","0","0"
"07.01.2019 22:30 - 07.01.2019 22:45","0","0"
"07.01.2019 22:45 - 07.01.2019 23:00","0","0"
"07.01.2019 23:00 - 07.01.2019 23:15","0","0"
"07.01.2019 23:15 - 07.01.2019 23:30","0","0"
"07.01.2019 23:30 - 07.01.2019 23:45","0","0"
"07.01.2019 23:45 - 08.01.2019 00:00","0","0"
"08.01.2019 00:00 - 08.01.2019 00:15","0","0"
"08.01.2019 00:15 - 08.01.2019 00:30","0","0"
"08.01.2019 00:30 - 08.01.2019 00:45","0","0"
"08.01.2019 00:45 - 08.01.2019 01:00","0","0"
"08.01.2019 01:00 - 08.01.2019 01:15","0","0"
"08.01.2019 01:15 - 08.01.2019 01:30","0","0"
"08.01.2019 01:30 - 08.01.2019 01:45","0","0"
"08.01.2019 01:45 - 08.01.2019 02:00","0","0"
"08.01.2019 02:00 - 08.01.2019 02:15","0","0"
"08.01.2019 02:15 - 08.01.2019 02:30","0","0"
"08.01.2019 02:30 - 08.01.2019 02:45","0","0"
"08.01.2019 02:45 - 08.01.2019 03:00","0","0"
"08.01.2019 03:00 - 08.01.2019 03:15","0","0"
"08.01.2019 03:15 - 08.01.2019 03:30","0","0"
"08.01.2019 03:30 - 08.01.2019 03:45","0","0"
"08.01.2019 03:45 - 08.01.2019 04:00","0","0"
"08.01.2019 04:00 - 08.01.2019 04:15","0","0"
"08.01.2019 04:15 - 08.01.2019 04:30","0","0"
"08.01.2019 04:30 - 08.01.2019 04:45","0","0"
"08.01.2019 04:45 - 08.01.2019 05:00","0","0"
"08.01.2019 05:00 - 08.01.2019 05:15","0","0"
"08.01.2019 05:15 - 08.01.2019 05:30","0","0"
"08.01.2019 05:30 - 08.01.2019 05:45","0","0"
"08.01.2019 05:45 - 08.01.2019 06:00","0","0"
"08.01.2019 06:00 - 08.01.2019 06:15","0","0"
"08.01.2019 06:15 - 08.01.2019 06:30","0","0"
"08.01.2019 06:30 - 08.01.2019 06:45","0","0"
"08.01.2019 06:45 - 08.01.2019 07:00","0","0"
"08.01.2019 07:00 - 08.01.2019 07:15","0","0"
"08.01.2019 07:15 - 08.01.2019 07:30","0","0"
"08.01.2019 07:30 - 08.01.2019 07:45","0","0"
"08.01.2019 07:45 - 08.01.2019 08:00","0","0"
"08.01.2019 08:00 - 08.01.2019 08:15","0","0"
"08.01.2019 08:15 - 08.01.2019 08:30","0","0"
"08.01.2019 08:30 - 08.01.2019 08:45","0","0"
"08.01.2019 08:45 - 08.01.2019 09:00","0","0"
"08.01.2019 09:00 - 08.01.2019 09:15","0","0"
"08.01.2019 09:15 - 08.01.2019 09:30","0","0"
"08.01.2019 09:30 - 08.01.2019 09:45","0","0"
"08.01.2019 09:45 - 08.01.2019 10:00","0","0"
"08.01.2019 10:00 - 08.01.2019 10:15","0","0"
"08.01.2019 10:15 - 08.01.2019 10:30","0","0"
"08.01.2019 10:30 - 08.01.2019 10:45","0","0"
"08.01.2019 10:45 - 08.01.2019 11:00","0","0"
"08.01.2019 11:00 - 08.01.2019 11:15","0","0"
"08.01.2019 11:15 - 08.01.2019 11:30","0","0"
"08.01.2019 11:30 - 08.01.2019 11:45","0","0"
"08.01.2019 11:45 - 08.01.2019 12:00","0","0"
"08.01.2019 12:00 - 08.01.2019 12:15","0","0"
"08.01.2019 12:15 - 08.01.2019 12:30","0","0"
"08.01.2019 12:30 - 08.01.2019 12:45","0","0"
"08.01.2019 12:45 - 08.01.2019 13:00","0","0"
"08.01.2019 13:00 - 08.01.2019 13:15","0","0"
"08.01.2019 13:15 - 08.01.2019 13:30","0","0"
"08.01.2019 13:30 - 08.01.2019 13:45","0","0"
"08.01.2019 13:45 - 08.01.2019 14:00","0","0"
"08.01.2019 14:00 - 08.01.2019 14:15","0","0"
"08.01.2019 14:15 - 08.01.2019 14:30","0","0"
"08.01.2019 14:30 - 08.01.2019 14:45","0","0"
"08.01.2019 14:45 - 08.01.2019 15:00","0","0"
"08.01.2019 15:00 - 08.01.2019 15:15","0","0"
"08.01.2019 15:15 - 08.01.2019 15:30","0","0"
"08.01.2019 15:30 - 08.01.2019 15:45","0","0"
"08.01.2019 15:45 - 08.01.2019 16:00","0","0"
"08.01.2019 16:00 - 08.01.2019 16:15","0","0"
"08.01.2019 16:15 - 08.01.2019 16:30","0","0"
"08.01.2019 16:30 - 08.01.2019 16:45","0","0"
"08.01.2019 16:45 - 08.01.2019 17:00","0","0"
"08.01.2019 17:00 - 08.01.2019 17:15","0","0"
"08.01.2019 17:15 - 08.01.2019 17:30","0","0"
"08.01.2019 17:30 - 08.01.2019 17:45","0","0"
"08.01.2019 17:45 - 08.01.2019 18:00","0","0"
"08.01.2019 18:00 - 08.01.2019 18:15","0","0"
"08.01.2019 18:15 - 08.01.2019 18:30","0","0"
"08.01.2019 18:30 - 08.01.2019 18:45","0","0"
"08.01.2019 18:45 - 08.01.2019 19:00","0","0"
"08.01.2019 19:00 - 08.01.2019 19:15","0","0"
"08.01.2019 19:15 - 08.01.2019 19:30","0","0"
"08.01.2019 19:30 - 08.01.2019 19:45","0","0"
"08.01.2019 19:45 - 08.01.2019 20:00","0","0"
"08.01.2019 20:00 - 08.01.2019 20:15","0","0"
"08.01.2019 20:15 - 08.01.2019 20:30","0","0"
"08.01.2019 20:30 - 08.01.2019 20:45","0","0"
"08.01.2019 20:45 - 08.01.2019 21:00","0","0"
"08.01.2019 21:00 - 08.01.2019 21:15","0","0"
"08.01.2019 21:15 - 08.01.2019 21:30","0","0"
"08.01.2019 21:30 - 08.01.2019 21:45","0","0"
"08.01.2019 21:45 - 08.01.2019 22:00","0","0"
"08.01.2019 22:00 - 08.01.2019 22:15","0","0"
"08.01.2019 22:15 - 08.01.2019 22:30","0","0"
"08.01.2019 22:30 - 08.01.2019 22:45","0","0"
"08.01.2019 22:45 - 08.01.2019 23:00","0","0"
"08.01.2019 23:00 - 08.01.2019 23:15","0","0"
"08.01.2019 23:15 - 08.01.2019 23:30","0","0"
"08.01.2019 23:30 - 08.01.2019 23:45","0","0"
"08.01.2019 23:45 - 09.01.2019 00:00","0","0"
"09.01.2019 00:00 - 09.01.2019 00:15","0","0"
"09.01.2019 00:15 - 09.01.2019 00:30","0","0"
"09.01.2019 00:30 - 09.01.2019 00:45","0","0"
"09.01.2019 00:45 - 09.01.2019 01:00","0","0"
"09.01.2019 01:00 - 09.01.2019 01:15","0","0"
"09.01.2019 01:15 - 09.01.2019 01:30","0","0"
"09.01.2019 01:30 - 09.01.2019 01:45","0","0"
"09.01.2019 01:45 - 09.01.2019 02:00","0","0"
"09.01.2019 02:00 - 09.01.2019 02:15","0","0"
"09.01.2019 02:15 - 09.01.2019 02:30","0","0"
"09.01.2019 02:30 - 09.01.2019 02:45","0","0"
"09.01.2019 02:45 - 09.01.2019 03:00","0","0"
"09.01.2019 03:00 - 09.01.2019 03:15","0","0"
"09.01.2019 03:15 - 09.01.2019 03:30","0","0"
"09.01.2019 03:30 - 09.01.2019 03:45","0","0"
"09.01.2019 03:45 - 09.01.2019 04:00","0","0"
"09.01.2019 04:00 - 09.01.2019 04:15","0","0"
"09.01.2019 04:15 - 09.01.2019 04:30","0","0"
"09.01.2019 04:30 - 09.01.2019 04:45","0","0"
"09.01.2019 04:45 - 09.01.2019 05:00","0","0"
"09.01.2019 05:00 - 09.01.2019 05:15","0","0"
"09.01.2019 05:15 - 09.01.2019 05:30","0","0"
"09.01.2019 05:30 - 09.01.2019 05:45","0","0"
"09.01.2019 05:45 - 09.01.2019 06:00","0","0"
"09.01.2019 06:00 - 09.01.2019 06:15","0","0"
"09.01.2019 06:15 - 09.01.2019 06:30","0","0"
"09.01.2019 06:30 - 09.01.2019 06:45","0","0"
"09.01.2019 06:45 - 09.01.2019 07:00","0","0"
"09.01.2019 07:00 - 09.01.2019 07:15","0","0"
"09.01.2019 07:15 - 09.01.2019 07:30","0","0"
"09.01.2019 07:30 - 09.01.2019 07:45","0","0"
"09.01.2019 07:45 - 09.01.2019 08:00","0","0"
"09.01.2019 08:00 - 09.01.2019 08:15","0","0"
"09.01.2019 08:15 - 09.01.2019 08:30","0","0"
"09.01.2019 08:30 - 09.01.2019 08:45","0","0"
"09.01.2019 08:45 - 09.01.2019 09:00","0","0"
"09.01.2019 09:00 - 09.01.2019 09:15","0","0"
"09.01.2019 09:15 - 09.01.2019 09:30","0","0"
"09.01.2019 09:30 - 09.01.2019 09:45","0","0"
"09.01.2019 09:45 - 09.01.2019 10:00","0","0"
"09.01.2019 10:00 - 09.01.2019 10:15","0","0"
"09.01.2019 10:15 - 09.01.2019 10:30","0","0"
"09.01.2019 10:30 - 09.01.2019 10:45","0","0"
"09.01.2019 10:45 - 09.01.2019 11:00","0","0"
"09.01.2019 11:00 - 09.01.2019 11:15","0","0"
"09.01.2019 11:15 - 09.01.2019 11:30","0","0"
"09.01.2019 11:30 - 09.01.2019 11:45","0","0"
"09.01.2019 11:45 - 09.01.2019 12:00","0","0"
"09.01.2019 12:00 - 09.01.2019 12:15","0","0"
"09.01.2019 12:15 - 09.01.2019 12:30","0","0"
"09.01.2019 12:30 - 09.01.2019 12:45","0","0"
"09.01.2019 12:45 - 09.01.2019 13:00","0","0"
"09.01.2019 13:00 - 09.01.2019 13:15","0","0"
"09.01.2019 13:15 - 09.01.2019 13:30","0","0"
"09.01.2019 13:30 - 09.01.2019 13:45","0","0"
"09.01.2019 13:45 - 09.01.2019 14:00","0","0"
"09.01.2019 14:00 - 09.01.2019 14:15","0","0"
"09.01.2019 14:15 - 09.01.2019 14:30","0","0"
"09.01.2019 14:30 - 09.01.2019 14:45","0","0"
"09.01.2019 14:45 - 09.01.2019 15:00","0","0"
"09.01.2019 15:00 - 09.01.2019 15:15","0","0"
"09.01.2019 15:15 - 09.01.2019 15:30","0","0"
"09.01.2019 15:30 - 09.01.2019 15:45","0","0"
"09.01.2019 15:45 - 09.01.2019 16:00","0","0"
"09.01.2019 16:00 - 09.01.2019 16:15","0","0"
"09.01.2019 16:15 - 09.01.2019 16:30","0","0"
"09.01.2019 16:30 - 09.01.2019 16:45","0","0"
"09.01.2019 16:45 - 09.01.2019 17:00","0","0"
"09.01.2019 17:00 - 09.01.2019 17:15","0","0"
"09.01.2019 17:15 - 09.01.2019 17:30","0","0"
"09.01.2019 17:30 - 09.01.2019 17:45","0","0"
"09.01.2019 17:45 - 09.01.2019 18:00","0","0"
"09.01.2019 18:00 - 09.01.2019 18:15","0","0"
"09.01.2019 18:15 - 09.01.2019 18:30","0","0"
"09.01.2019 18:30 - 09.01.2019 18:45","0","0"
"09.01.2019 18:45 - 09.01.2019 19:00","0","0"
"09.01.2019 19:00 - 09.01.2019 19:15","0","0"
"09.01.2019 19:15 - 09.01.2019 19:30","0","0"
"09.01.2019 19:30 - 09.01.2019 19:45","0","0"
"09.01.2019 19:45 - 09.01.2019 20:00","0","0"
"09.01.2019 20:00 - 09.01.2019 20:15","0","0"
"09.01.2019 20:15 - 09.01.2019 20:30","0","0"
"09.01.2019 20:30 - 09.01.2019 20:45","0","0"
"09.01.2019 20:45 - 09.01.2019 21:00","0","0"
"09.01.2019 21:00 - 09.01.2019 21:15","0","0"
"09.01.2019 21:15 - 09.01.2019 21:30","0","0"
"09.01.2019 21:30 - 09.01.2019 21:45","0","0"
"09.01.2019 21:45 - 09.01.2019 22:00","0","0"
"09.01.2019 22:00 - 09.01.2019 22:15","0","0"
"09.01.2019 22:15 - 09.01.2019 22:30","0","0"
"09.01.2019 22:30 - 09.01.2019 22:45","0","0"
"09.01.2019 22:45 - 09.01.2019 23:00","0","0"
"09.01.2019 23:00 - 09.01.2019 23:15","0","0"
"09.01.2019 23:15 - 09.01.2019 23:30","0","0"
"09.01.2019 23:30 - 09.01.2019 23:45","0","0"
"09.01.2019 23:45 - 10.01.2019 00:00","0","0"
"10.01.2019 00:00 - 10.01.2019 00:15","0","0"
"10.01.2019 00:15 - 10.01.2019 00:30","0","0"
"10.01.2019 00:30 - 10.01.2019 00:45","0","0"
"10.01.2019 00:45 - 10.01.2019 01:00","0","0"
"10.01.2019 01:00 - 10.01.2019 01:15","0","0"
"10.01.2019 01:15 - 10.01.2019 01:30","0","0"
"10.01.2019 01:30 - 10.01.2019 01:45","0","0"
"10.01.2019 01:45 - 10.01.2019 02:00","0","0"
"10.01.2019 02:00 - 10.01.2019 02:15","0","0"
"10.01.2019 02:15 - 10.01.2019 02:30","0","0"
"10.01.2019 02:30 - 10.01.2019 02:45","0","0"
"10.01.2019 02:45 - 10.01.2019 03:00","0","0"
"10.01.2019 03:00 - 10.01.2019 03:15","0","0"
"10.01.2019 03:15 - 10.01.2019 03:30","0","0"
"10.01.2019 03:30 - 10.01.2019 03:45","0","0"
"10.01.2019 03:45 - 10.01.2019 04:00","0","0"
"10.01.2019 04:00 - 10.01.2019 04:15","0","0"
"10.01.2019 04:15 - 10.01.2019 04:30","0","0"
"10.01.2019 04:30 - 10.01.2019 04:45","0","0"
"10.01.2019 04:45 - 10.01.2019 05:00","0","0"
"10.01.2019 05:00 - 10.01.2019 05:15","0","0"
"10.01.2019 05:15 - 10.01.2019 05:30","0","0"
"10.01.2019 05:30 - 10.01.2019 05:45","0","0"
"10.01.2019 05:45 - 10.01.2019 06:00","0","0"
"10.01.2019 06:00 - 10.01.2019 06:15","0","0"
"10.01.2019 06:15 - 10.01.2019 06:30","0","0"
"10.01.2019 06:30 - 10.01.2019 06:45","0","0"
"10.01.2019 06:45 - 10.01.2019 07:00","0","0"
"10.01.2019 07:00 - 10.01.2019 07:15","0","0"
"10.01.2019 07:15 - 10.01.2019 07:30","0","0"
"10.01.2019 07:30 - 10.01.2019 07:45","2","0"
"10.01.2019 07:45 - 10.01.2019 08:00","23","0"
"10.01.2019 08:00 - 10.01.2019 08:15","487","0"
"10.01.2019 08:15 - 10.01.2019 08:30","508","0"
"10.01.2019 08:30 - 10.01.2019 08:45","508","0"
"10.01.2019 08:45 - 10.01.2019 09:00","530","0"
"10.01.2019 09:00 - 10.01.2019 09:15","1002","0"
"10.01.2019 09:15 - 10.01.2019 09:30","1024","0"
"10.01.2019 09:30 - 10.01.2019 09:45","1024","0"
"10.01.2019 09:45 - 10.01.2019 10:00","1024","0"
"10.01.2019 10:00 - 10.01.2019 10:15","1024","0"
"10.01.2019 10:15 - 10.01.2019 10:30","1024","0"
"10.01.2019 10:30 - 10.01.2019 10:45","1024","0"
"10.01.2019 10:45 - 10.01.2019 11:00","1024","0"
"10.01.2019 11:00 - 10.01.2019 11:15","1024","0"
"10.01.2019 11:15 - 10.01.2019 11:30","1024","0"
"10.01.2019 11:30 - 10.01.2019 11:45","1024","0"
"10.01.2019 11:45 - 10.01.2019 12:00","1024","0"
"10.01.2019 12:00 - 10.01.2019 12:15","1024","0"
"10.01.2019 12:15 - 10.01.2019 12:30","1024","0"
"10.01.2019 12:30 - 10.01.2019 12:45","1024","0"
"10.01.2019 12:45 - 10.01.2019 13:00","1024","0"
"10.01.2019 13:00 - 10.01.2019 13:15","1024","0"
"10.01.2019 13:15 - 10.01.2019 13:30","1024","0"
"10.01.2019 13:30 - 10.01.2019 13:45","1024","0"
"10.01.2019 13:45 - 10.01.2019 14:00","1025","0"
"10.01.2019 14:00 - 10.01.2019 14:15","1024","0"
"10.01.2019 14:15 - 10.01.2019 14:30","1025","0"
"10.01.2019 14:30 - 10.01.2019 14:45","1024","0"
"10.01.2019 14:45 - 10.01.2019 15:00","1024","0"
"10.01.2019 15:00 - 10.01.2019 15:15","1024","0"
"10.01.2019 15:15 - 10.01.2019 15:30","1024","0"
"10.01.2019 15:30 - 10.01.2019 15:45","1024","0"
